id,scheme_slug,document_name,is_mandatory,description
12666,pm-national-credit-linked-capital-subsidy-for-tech-upgradation-phase-5,PAN Card,1,National PAN Card for verification
12667,pm-national-credit-linked-capital-subsidy-for-tech-upgradation-phase-5,Aadhaar Card,1,National Aadhaar Card for verification
12668,pm-national-credit-linked-capital-subsidy-for-tech-upgradation-phase-5,Bank Account Statement,1,National Bank Account Statement for verification
12669,pm-national-e-vehicle-green-mobility-subsidy-phase-5,Aadhaar Card,1,National Aadhaar Card for verification
12670,pm-national-e-vehicle-green-mobility-subsidy-phase-5,Electricity / Property Bill,1,National Electricity / Property Bill for verification
12671,pm-national-e-vehicle-green-mobility-subsidy-phase-5,Bank Passbook,1,National Bank Passbook for verification
12672,pm-national-rainwater-harvesting-ground-water-recharge-grant-phase-5,Aadhaar Card,1,National Aadhaar Card for verification
12673,pm-national-rainwater-harvesting-ground-water-recharge-grant-phase-5,Electricity / Property Bill,1,National Electricity / Property Bill for verification
12674,pm-national-rainwater-harvesting-ground-water-recharge-grant-phase-5,Bank Passbook,1,National Bank Passbook for verification
12675,pm-national-bio-gas-cattle-dung-renewable-plant-subsidy-phase-5,Aadhaar Card,1,National Aadhaar Card for verification
12676,pm-national-bio-gas-cattle-dung-renewable-plant-subsidy-phase-5,Electricity / Property Bill,1,National Electricity / Property Bill for verification
12677,pm-national-bio-gas-cattle-dung-renewable-plant-subsidy-phase-5,Bank Passbook,1,National Bank Passbook for verification
12678,pm-national-kisan-samriddhi-crop-assistance-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12679,pm-national-kisan-samriddhi-crop-assistance-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12680,pm-national-kisan-samriddhi-crop-assistance-phase-6,Bank Passbook,1,National Bank Passbook for verification
12681,pm-national-solar-krishi-pump-subsidy-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12682,pm-national-solar-krishi-pump-subsidy-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12683,pm-national-solar-krishi-pump-subsidy-phase-6,Bank Passbook,1,National Bank Passbook for verification
12684,pm-national-horticulture-drip-irrigation-grant-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12685,pm-national-horticulture-drip-irrigation-grant-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12686,pm-national-horticulture-drip-irrigation-grant-phase-6,Bank Passbook,1,National Bank Passbook for verification
12687,pm-national-dairy-cattle-development-incentive-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12688,pm-national-dairy-cattle-development-incentive-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12689,pm-national-dairy-cattle-development-incentive-phase-6,Bank Passbook,1,National Bank Passbook for verification
12690,pm-national-fodder-cultivation-animal-care-grant-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12691,pm-national-fodder-cultivation-animal-care-grant-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12692,pm-national-fodder-cultivation-animal-care-grant-phase-6,Bank Passbook,1,National Bank Passbook for verification
12693,pm-national-fisheries-pond-biofloc-support-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12694,pm-national-fisheries-pond-biofloc-support-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12695,pm-national-fisheries-pond-biofloc-support-phase-6,Bank Passbook,1,National Bank Passbook for verification
12696,pm-national-soil-health-organic-farming-mission-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12697,pm-national-soil-health-organic-farming-mission-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12698,pm-national-soil-health-organic-farming-mission-phase-6,Bank Passbook,1,National Bank Passbook for verification
12699,pm-national-farm-mechanization-rotavator-subsidy-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12700,pm-national-farm-mechanization-rotavator-subsidy-phase-6,Land Revenue Passbook (Khata/Khasra),1,National Land Revenue Passbook (Khata/Khasra) for verification
12701,pm-national-farm-mechanization-rotavator-subsidy-phase-6,Bank Passbook,1,National Bank Passbook for verification
12702,pm-national-post-matric-merit-scholarship-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12703,pm-national-post-matric-merit-scholarship-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12704,pm-national-post-matric-merit-scholarship-phase-6,Income Certificate,1,National Income Certificate for verification
12705,pm-national-post-matric-merit-scholarship-phase-6,Bank Passbook,1,National Bank Passbook for verification
12706,pm-national-free-digital-tablet-laptop-distribution-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12707,pm-national-free-digital-tablet-laptop-distribution-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12708,pm-national-free-digital-tablet-laptop-distribution-phase-6,Income Certificate,1,National Income Certificate for verification
12709,pm-national-free-digital-tablet-laptop-distribution-phase-6,Bank Passbook,1,National Bank Passbook for verification
12710,pm-national-competitive-exam-coaching-assistance-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12711,pm-national-competitive-exam-coaching-assistance-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12712,pm-national-competitive-exam-coaching-assistance-phase-6,Income Certificate,1,National Income Certificate for verification
12713,pm-national-competitive-exam-coaching-assistance-phase-6,Bank Passbook,1,National Bank Passbook for verification
12714,pm-national-girl-child-higher-education-incentive-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12715,pm-national-girl-child-higher-education-incentive-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12716,pm-national-girl-child-higher-education-incentive-phase-6,Income Certificate,1,National Income Certificate for verification
12717,pm-national-girl-child-higher-education-incentive-phase-6,Bank Passbook,1,National Bank Passbook for verification
12718,pm-national-technical-polytechnic-skill-stipend-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12719,pm-national-technical-polytechnic-skill-stipend-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12720,pm-national-technical-polytechnic-skill-stipend-phase-6,Income Certificate,1,National Income Certificate for verification
12721,pm-national-technical-polytechnic-skill-stipend-phase-6,Bank Passbook,1,National Bank Passbook for verification
12722,pm-national-overseas-education-scholarship-for-ews-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12723,pm-national-overseas-education-scholarship-for-ews-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12724,pm-national-overseas-education-scholarship-for-ews-phase-6,Income Certificate,1,National Income Certificate for verification
12725,pm-national-overseas-education-scholarship-for-ews-phase-6,Bank Passbook,1,National Bank Passbook for verification
12726,pm-national-special-education-aid-for-divyang-students-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12727,pm-national-special-education-aid-for-divyang-students-phase-6,Marksheet / Grade Certificate,1,National Marksheet / Grade Certificate for verification
12728,pm-national-special-education-aid-for-divyang-students-phase-6,Income Certificate,1,National Income Certificate for verification
12729,pm-national-special-education-aid-for-divyang-students-phase-6,Bank Passbook,1,National Bank Passbook for verification
12730,pm-national-matru-kalyan-nutrition-dbt-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12731,pm-national-matru-kalyan-nutrition-dbt-phase-6,Ration Card,1,National Ration Card for verification
12732,pm-national-matru-kalyan-nutrition-dbt-phase-6,Bank Passbook,1,National Bank Passbook for verification
12733,pm-national-matru-kalyan-nutrition-dbt-phase-6,Income Certificate,0,National Income Certificate for verification
12734,pm-national-mahila-swavalamban-livelihood-grant-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12735,pm-national-mahila-swavalamban-livelihood-grant-phase-6,Ration Card,1,National Ration Card for verification
12736,pm-national-mahila-swavalamban-livelihood-grant-phase-6,Bank Passbook,1,National Bank Passbook for verification
12737,pm-national-mahila-swavalamban-livelihood-grant-phase-6,Income Certificate,0,National Income Certificate for verification
12738,pm-national-kanya-vivah-marriage-assistance-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12739,pm-national-kanya-vivah-marriage-assistance-phase-6,Ration Card,1,National Ration Card for verification
12740,pm-national-kanya-vivah-marriage-assistance-phase-6,Bank Passbook,1,National Bank Passbook for verification
12741,pm-national-kanya-vivah-marriage-assistance-phase-6,Income Certificate,0,National Income Certificate for verification
12742,pm-national-working-women-hostel-transport-subsidy-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12743,pm-national-working-women-hostel-transport-subsidy-phase-6,Ration Card,1,National Ration Card for verification
12744,pm-national-working-women-hostel-transport-subsidy-phase-6,Bank Passbook,1,National Bank Passbook for verification
12745,pm-national-working-women-hostel-transport-subsidy-phase-6,Income Certificate,0,National Income Certificate for verification
12746,pm-national-single-mother-destitute-women-pension-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12747,pm-national-single-mother-destitute-women-pension-phase-6,Ration Card,1,National Ration Card for verification
12748,pm-national-single-mother-destitute-women-pension-phase-6,Bank Passbook,1,National Bank Passbook for verification
12749,pm-national-single-mother-destitute-women-pension-phase-6,Income Certificate,0,National Income Certificate for verification
12750,pm-national-sukanya-samriddhi-high-interest-top-up-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12751,pm-national-sukanya-samriddhi-high-interest-top-up-phase-6,Ration Card,1,National Ration Card for verification
12752,pm-national-sukanya-samriddhi-high-interest-top-up-phase-6,Bank Passbook,1,National Bank Passbook for verification
12753,pm-national-sukanya-samriddhi-high-interest-top-up-phase-6,Income Certificate,0,National Income Certificate for verification
12754,pm-national-universal-cashless-health-insurance-phase-6,Aadhaar Card,1,National Aadhaar Card for verification
12755,pm-national-universal-cashless-health-insurance-phase-6,Ration Card / Health Card,1,National Ration Card / Health Card for verification
